#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00839	2.111	0.098
00840	2.090	0.090
00841	2.091	0.094
00842	2.093	0.093
00843	2.097	0.090
00844	2.097	0.100
00845	2.083	0.102
00846	2.087	0.119
00847	2.085	0.118
00848	2.084	0.136
00849	2.058	0.135
00850	2.060	0.145
00851	2.084	0.136
00852	2.061	0.145
00853	2.049	0.142
00854	1.995	0.146
00855	2.050	0.141
00856	1.991	0.141
00857	1.985	0.151
00858	1.935	0.142
00859	1.901	0.154
00860	1.862	0.151
00861	1.833	0.155
00862	1.825	0.163
00863	1.799	0.149
00864	1.773	0.162
00865	1.766	0.175
00866	1.769	0.175
00867	1.761	0.188
00868	1.760	0.190
00869	1.753	0.196
00870	1.745	0.200
00871	1.738	0.211
00872	1.726	0.208
00873	1.723	0.225
00874	1.711	0.226
00875	1.698	0.222
00876	1.682	0.172
00877	1.664	0.165
00878	1.642	0.172
00879	1.612	0.155
00880	1.600	0.167
00881	1.565	0.169
00882	1.544	0.171
00883	1.523	0.177
00884	1.496	0.171
00885	1.482	0.189
00886	1.443	0.184
00887	1.419	0.187
00888	1.395	0.193
00889	1.384	0.196
00890	1.346	0.189
00891	1.341	0.184
00892	1.302	0.185
00893	1.283	0.185
00894	1.263	0.202
00895	1.250	0.188
00896	1.239	0.193
00897	1.265	0.205
00898	1.275	0.197
00899	1.266	0.202
00900	1.280	0.212
00901	1.281	0.213
00902	1.261	0.222
00903	1.273	0.213
00904	1.239	0.209
00905	1.233	0.166
00906	1.221	0.174
00907	1.205	0.159
00908	1.207	0.169
00909	1.188	0.164
00910	1.190	0.169
00911	1.165	0.159
00912	1.167	0.157
00913	1.145	0.160
00914	1.157	0.146
00915	1.130	0.150
00916	1.133	0.136
00917	1.125	0.139
00918	1.128	0.118
00919	1.115	0.113
00920	1.124	0.098
00921	1.120	0.103
00922	1.109	0.095
00923	1.116	0.088
00924	1.112	0.094
00925	1.106	0.097
00926	1.100	0.114
00927	1.084	0.123
00928	1.083	0.136
00929	1.068	0.129
00930	1.040	0.135
00931	1.025	0.127
00932	1.022	0.142
00933	1.008	0.148
00934	1.001	0.163
00935	0.991	0.163
00936	0.978	0.162
00937	0.983	0.174
00938	0.993	0.174
00939	0.998	0.184
00940	0.997	0.189
00941	0.986	0.196
00942	0.997	0.203
00943	0.996	0.217
00944	1.016	0.209
00945	1.028	0.161
00946	1.037	0.154
00947	1.063	0.145
00948	1.049	0.163
00949	1.048	0.154
00950	1.051	0.155
00951	1.058	0.164
00952	1.073	0.169
00953	1.066	0.159
00954	1.034	0.170
00955	1.069	0.159
00956	1.006	0.146
00957	1.023	0.152
00958	0.976	0.137
00959	0.948	0.132
00960	0.860	0.137
00961	0.778	0.143
00962	0.743	0.120
00963	0.670	0.125
00964	0.667	0.140
00965	0.597	0.141
00966	0.557	0.138
00967	0.513	0.137
00968	0.496	0.143
00969	0.460	0.138
00970	0.449	0.142
00971	0.425	0.155
00972	0.430	0.163
00973	0.422	0.173
00974	0.404	0.173
00975	0.405	0.220
00976	0.391	0.245
00977	0.380	0.247
00978	0.366	0.272
00979	0.366	0.278
00980	0.364	0.298
00981	0.373	0.296
00982	0.354	0.287
00983	0.354	0.290
00984	0.368	0.187
00985	0.424	0.180
00986	0.469	0.189
00987	0.511	0.183
00988	0.590	0.175
00989	0.592	0.179
00990	0.621	0.172
00991	0.661	0.163
00992	0.663	0.178
00993	0.645	0.163
00994	0.647	0.172
00995	0.651	0.173
00996	0.640	0.154
00997	0.625	0.177
00998	0.616	0.158
00999	0.626	0.156
01000	0.656	0.154
01001	0.676	0.158
01002	0.658	0.155
01003	0.708	0.158
01004	0.747	0.147
01005	0.784	0.151
01006	0.790	0.151
01007	0.805	0.134
01008	0.820	0.128
01009	0.841	0.120
01010	0.860	0.131
01011	0.851	0.145
01012	0.856	0.179
01013	0.815	0.200
01014	0.787	0.223
01015	0.742	0.250
01016	0.716	0.268
01017	0.680	0.312
01018	0.668	0.327
01019	0.652	0.342
01020	0.665	0.331
01021	0.655	0.336
01022	0.651	0.336
01023	0.628	0.338
01024	0.609	0.333
01025	0.593	0.306
01026	0.586	0.304
01027	0.571	0.298
01028	0.568	0.296
01029	0.562	0.281
01030	0.546	0.274
01031	0.561	0.209
01032	0.569	0.194
01033	0.580	0.183
01034	0.567	0.189
01035	0.578	0.199
01036	0.577	0.204
01037	0.562	0.206
01038	0.559	0.205
01039	0.556	0.217
01040	0.526	0.216
01041	0.508	0.215
01042	0.506	0.213
01043	0.479	0.199
01044	0.458	0.192
01045	0.409	0.176
01046	0.395	0.184
01047	0.380	0.197
01048	0.315	0.201
01049	0.292	0.221
01050	0.246	0.236
01051	0.210	0.262
01052	0.182	0.287
01053	0.155	0.271
01054	0.128	0.287
01055	0.107	0.292
01056	0.090	0.292
01057	0.076	0.298
01058	0.070	0.311
01059	0.071	0.208
01060	0.072	0.192
01061	0.078	0.196
01062	0.075	0.189
01063	0.082	0.194
01064	0.092	0.196
01065	0.092	0.180
01066	0.108	0.165
01067	0.108	0.162
01068	0.134	0.126
01069	0.155	0.135
01070	0.158	0.157
01071	0.231	0.152
01072	0.278	0.179
01073	0.271	0.186
01074	0.314	0.186
01075	0.397	0.192
01076	0.315	0.183
01077	0.434	0.157
01078	0.436	0.155
01079	0.403	0.141
01080	0.437	0.141
01081	0.469	0.148
01082	0.441	0.165
01083	0.501	0.157
01084	0.535	0.176
01085	0.495	0.163
01086	0.538	0.173
01087	0.503	0.164
01088	0.529	0.180
01089	0.562	0.168
01090	0.551	0.174
01091	0.556	0.176
01092	0.525	0.175
01093	0.545	0.184
01094	0.529	0.213
01095	0.527	0.234
01096	0.494	0.248
01097	0.434	0.284
01098	0.427	0.288
01099	0.160	0.296
01100	0.117	0.273
01101	0.111	0.272
01102	0.109	0.266
01103	0.101	0.257
01104	0.101	0.232
01105	0.121	0.199
01106	0.128	0.177
01107	0.125	0.147
01108	0.132	0.147
01109	0.134	0.145
01110	0.157	0.163
01111	0.150	0.156
01112	0.168	0.182
01113	0.256	0.192
01114	0.297	0.190
01115	0.380	0.198
01116	0.407	0.218
01117	0.480	0.213
01118	0.575	0.232
01119	0.603	0.239
01120	0.565	0.241
01121	0.530	0.267
01122	0.478	0.276
01123	0.402	0.288
01124	0.367	0.301
01125	0.340	0.305
01126	0.275	0.335
01127	0.262	0.356
01128	0.258	0.368
