#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00077	 21	 -0.6700	 1.2600	 0.0000	 4.1551	 0.1649	(((-9888.969617, 12490.819022), (-9733.350676, 14124.817898), (-7673.845508, 15553.862301), (-3870.454545, 14259.090909), (-3622.297297, 13663.513514), (-4653.076923, 10753.076923), (-7068.199142, 9755.526441), (-9888.969617, 12490.819022)))	(((-4999.999068, 14643.616704), (-3870.454545, 14259.090909), (-3622.297297, 13663.513514), (-4653.076923, 10753.076923), (-4999.999570, 10609.782786), (-4999.999068, 14643.616704)))
00077	 14	 -0.5100	 1.7300	 0.0000	 4.1162	 0.1910	(((-7673.845508, 15553.862301), (-7492.024540, 20099.386503), (-3208.333333, 19769.871795), (-2141.176471, 17717.647059), (-3870.454545, 14259.090909), (-7673.845508, 15553.862301)))	(((-4999.999781, 14643.616947), (-5000.000000, 15000.000000), (-3499.999835, 15000.000330), (-3870.454545, 14259.090909), (-4999.999781, 14643.616947)))
00077	 45	 -0.4800	 0.8000	 0.0000	 5.4591	 0.0849	(((-4653.076923, 10753.076923), (-2251.724138, 8351.724138), (-3723.995772, 4800.951374), (-3729.842589, 4797.879318), (-7579.579005, 7749.343904), (-7068.199142, 9755.526441), (-4653.076923, 10753.076923)))	(((-5000.000008, 5771.666673), (-5000.000223, 10609.782516), (-4653.076923, 10753.076923), (-2251.724138, 8351.724138), (-3641.463255, 5000.000385), (-3993.478394, 5000.000102), (-5000.000008, 5771.666673)))
00077	 7	 -0.1900	 1.0900	 0.0000	 5.1026	 0.1082	(((-3622.297297, 13663.513514), (1015.306122, 12338.483965), (-46.004206, 8927.129338), (-2251.724138, 8351.724138), (-4653.076923, 10753.076923), (-3622.297297, 13663.513514)))	(((-3622.297297, 13663.513514), (1015.306122, 12338.483965), (-46.004206, 8927.129338), (-2251.724138, 8351.724138), (-4653.076923, 10753.076923), (-3622.297297, 13663.513514)))
00077	 38	 -0.0700	 0.6300	 0.0000	 5.2314	 0.1404	(((-3723.995772, 4800.951374), (-2251.724138, 8351.724138), (-46.004206, 8927.129338), (2232.897384, 6577.012072), (2180.645161, 5819.354839), (-102.902375, 3938.786280), (-3723.995772, 4800.951374)))	(((-3641.463406, 5000.000021), (-2251.724138, 8351.724138), (-46.004206, 8927.129338), (2232.897384, 6577.012072), (2180.645161, 5819.354839), (1185.713996, 4999.999761), (-3641.463406, 5000.000021)))
00077	 28	 -0.0700	 1.5100	 0.0000	 4.4267	 0.1265	(((-3622.297297, 13663.513514), (-3870.454545, 14259.090909), (-2141.176471, 17717.647059), (1957.142857, 17205.357143), (2230.303030, 16772.853535), (1112.790698, 12395.930233), (1015.306122, 12338.483965), (-3622.297297, 13663.513514)))	(((-3499.999829, 15000.000342), (1777.659572, 14999.999992), (1112.790698, 12395.930233), (1015.306122, 12338.483965), (-3622.297297, 13663.513514), (-3870.454545, 14259.090909), (-3499.999829, 15000.000342)))
00077	 8	 0.2100	 0.2900	 0.0000	 5.7724	 0.3314	(((2180.645161, 5819.354839), (4418.000000, 3582.000000), (3081.240946, -222.621922), (595.238095, 622.619048), (-102.902375, 3938.786280), (2180.645161, 5819.354839)))	(((2999.999876, 5000.000124), (1185.714892, 5000.000499), (2180.645161, 5819.354839), (2999.999876, 5000.000124)))
00077	 48	 0.2600	 0.9500	 0.0000	 4.9396	 0.1404	(((1015.306122, 12338.483965), (1112.790698, 12395.930233), (5170.096746, 11104.969217), (5217.316816, 8649.525567), (2232.897384, 6577.012072), (-46.004206, 8927.129338), (1015.306122, 12338.483965)))	(((4999.999724, 11159.090997), (5000.000120, 8498.611194), (2232.897384, 6577.012072), (-46.004206, 8927.129338), (1015.306122, 12338.483965), (1112.790698, 12395.930233), (4999.999724, 11159.090997)))
00077	 30	 0.4000	 1.3900	 0.0000	 4.3233	 0.1612	(((2230.303030, 16772.853535), (6462.214984, 15891.205212), (6724.706868, 12478.810720), (5170.096746, 11104.969217), (1112.790698, 12395.930233), (2230.303030, 16772.853535)))	(((1777.659484, 14999.999645), (5000.000000, 15000.000000), (5000.000170, 11159.090855), (1112.790698, 12395.930233), (1777.659484, 14999.999645)))
00077	 15	 0.5100	 0.5900	 0.0000	 5.4871	 0.1442	(((2232.897384, 6577.012072), (5217.316816, 8649.525567), (7541.671203, 6953.375068), (7224.884200, 4038.934637), (4418.000000, 3582.000000), (2180.645161, 5819.354839), (2232.897384, 6577.012072)))	(((4999.999441, 8498.610723), (5000.000000, 5000.000000), (3000.000154, 4999.999846), (2180.645161, 5819.354839), (2232.897384, 6577.012072), (4999.999441, 8498.610723)))
00078	 13	 -0.7000	 0.5000	 0.0000	 6.0344	 0.0141	(((-9207.954545, 6561.363636), (-7525.403226, 7683.064516), (-3647.451070, 4741.169777), (-3762.836767, 4537.321712), (-7250.000000, 2691.176471), (-9366.962645, 4123.239437), (-9207.954545, 6561.363636)))	(((-4999.999770, 5767.241205), (-3988.636632, 5000.000204), (-5000.000000, 5000.000000), (-4999.999770, 5767.241205)))
00078	 21	 -0.6600	 1.2500	 0.0000	 4.2169	 0.1552	(((-9825.308099, 12426.056338), (-9709.475319, 13908.715913), (-7672.231760, 15394.206009), (-3752.515723, 14116.037736), (-3553.703704, 13638.888889), (-4550.000000, 10650.000000), (-7003.630203, 9689.883833), (-9825.308099, 12426.056338)))	(((-5000.000321, 14522.826192), (-3752.515723, 14116.037736), (-3553.703704, 13638.888889), (-4550.000000, 10650.000000), (-5000.000105, 10473.913002), (-5000.000321, 14522.826192)))
00078	 14	 -0.5100	 1.7100	 0.0000	 4.1150	 0.1910	(((-7672.231760, 15394.206009), (-7491.715976, 19907.100592), (-7442.507205, 19949.279539), (-3128.350515, 19534.456780), (-2134.069612, 17584.136546), (-3752.515723, 14116.037736), (-7672.231760, 15394.206009)))	(((-5000.000042, 14522.826101), (-5000.000000, 15000.000000), (-3339.999810, 15000.000406), (-3752.515723, 14116.037736), (-5000.000042, 14522.826101)))
00078	 45	 -0.4800	 0.7900	 0.0000	 5.4774	 0.0849	(((-7003.630203, 9689.883833), (-4550.000000, 10650.000000), (-2195.762712, 8295.762712), (-3631.035366, 4749.794977), (-3647.451070, 4741.169777), (-7525.403226, 7683.064516), (-7003.630203, 9689.883833)))	(((-4999.999978, 10473.913052), (-4550.000000, 10650.000000), (-2195.762712, 8295.762712), (-3529.761697, 5000.000513), (-3988.637160, 5000.000604), (-4999.999863, 5767.241276), (-4999.999978, 10473.913052)))
00078	 7	 -0.1800	 1.0900	 0.0000	 5.0973	 0.1082	(((-4550.000000, 10650.000000), (-3553.703704, 13638.888889), (1113.026445, 12273.016650), (1119.314938, 12259.990485), (-44.915254, 8844.915254), (-2195.762712, 8295.762712), (-4550.000000, 10650.000000)))	(((-4550.000000, 10650.000000), (-3553.703704, 13638.888889), (1113.026445, 12273.016650), (1119.314938, 12259.990485), (-44.915254, 8844.915254), (-2195.762712, 8295.762712), (-4550.000000, 10650.000000)))
00078	 38	 -0.0600	 0.6200	 0.0000	 5.1665	 0.1503	(((-3631.035366, 4749.794977), (-2195.762712, 8295.762712), (-44.915254, 8844.915254), (2240.000000, 6560.000000), (2161.320755, 5458.490566), (-38.235294, 3808.823529), (-3631.035366, 4749.794977)))	(((-3529.761611, 5000.000727), (-2195.762712, 8295.762712), (-44.915254, 8844.915254), (2240.000000, 6560.000000), (2161.320755, 5458.490566), (1550.000707, 5000.000530), (-3529.761611, 5000.000727)))
00078	 28	 -0.0600	 1.5000	 0.0000	 4.5404	 0.1300	(((-3553.703704, 13638.888889), (-3752.515723, 14116.037736), (-2134.069612, 17584.136546), (2009.248555, 17055.202312), (2322.754491, 16553.592814), (1113.026445, 12273.016650), (-3553.703704, 13638.888889)))	(((-3340.000067, 14999.999857), (1883.695748, 15000.000339), (1113.026445, 12273.016650), (-3553.703704, 13638.888889), (-3752.515723, 14116.037736), (-3340.000067, 14999.999857)))
00078	 8	 0.2100	 0.2600	 0.0000	 5.5030	 0.3214	(((2161.320755, 5458.490566), (4359.561753, 3466.334661), (3254.950495, -731.188119), (543.846154, 122.307692), (-38.235294, 3808.823529), (2161.320755, 5458.490566)))	(((2667.241042, 5000.000306), (1550.000446, 5000.000334), (2161.320755, 5458.490566), (2667.241042, 5000.000306)))
00078	 48	 0.2600	 0.9400	 0.0000	 5.1199	 0.1304	(((1119.314938, 12259.990485), (5120.445158, 10957.296925), (5168.387097, 8512.258065), (2240.000000, 6560.000000), (-44.915254, 8844.915254), (1119.314938, 12259.990485)))	(((4999.999583, 10996.511764), (4999.999536, 8399.999691), (2240.000000, 6560.000000), (-44.915254, 8844.915254), (1119.314938, 12259.990485), (4999.999583, 10996.511764)))
00078	 30	 0.4000	 1.3700	 0.0000	 4.4231	 0.1530	(((2322.754491, 16553.592814), (6462.214984, 15691.205212), (6718.096055, 12364.751286), (5120.445158, 10957.296925), (1119.314938, 12259.990485), (1113.026445, 12273.016650), (2322.754491, 16553.592814)))	(((1883.695607, 14999.999840), (5000.000000, 15000.000000), (4999.999669, 10996.511736), (1119.314938, 12259.990485), (1113.026445, 12273.016650), (1883.695607, 14999.999840)))
00078	 15	 0.5000	 0.5800	 0.0000	 5.5324	 0.1562	(((2240.000000, 6560.000000), (5168.387097, 8512.258065), (7410.939227, 6875.801105), (7166.772152, 4067.879747), (4359.561753, 3466.334661), (2161.320755, 5458.490566), (2240.000000, 6560.000000)))	(((5000.000000, 8400.000000), (5000.000000, 5000.000000), (2667.242099, 4999.999348), (2161.320755, 5458.490566), (2240.000000, 6560.000000), (5000.000000, 8400.000000)))
00079	 13	 -0.7000	 0.4900	 0.0000	 6.0333	 0.0224	(((-9180.000000, 6480.000000), (-7454.651163, 7630.232558), (-3676.934613, 4733.983203), (-3651.428571, 4585.584416), (-7250.000000, 2622.727273), (-9385.962733, 4111.428571), (-9180.000000, 6480.000000)))	(((-5000.000801, 5748.333948), (-4023.913708, 5000.000509), (-5000.000000, 5000.000000), (-5000.000801, 5748.333948)))
00079	 21	 -0.6600	 1.2300	 0.0000	 4.2837	 0.1487	(((-9818.115942, 12318.115942), (-9709.475319, 13708.715913), (-7619.301934, 15232.800673), (-3738.771186, 13883.050847), (-3585.714286, 13515.714286), (-4497.619048, 10597.619048), (-7011.904762, 9511.904762), (-9818.115942, 12318.115942)))	(((-5000.000457, 14321.739289), (-3738.771186, 13883.050847), (-3585.714286, 13515.714286), (-4497.619048, 10597.619048), (-5000.000042, 10380.681800), (-5000.000457, 14321.739289)))
00079	 14	 -0.5000	 1.6900	 0.0000	 4.1212	 0.1811	(((-7619.301934, 15232.800673), (-7443.984962, 19703.383459), (-3108.333333, 19369.871795), (-2071.604376, 17376.162261), (-3738.771186, 13883.050847), (-7619.301934, 15232.800673)))	(((-5000.000555, 14321.739323), (-5000.000000, 15000.000000), (-3205.681945, 14999.999735), (-3738.771186, 13883.050847), (-5000.000555, 14321.739323)))
00079	 45	 -0.4700	 0.7900	 0.0000	 5.5223	 0.0849	(((-4497.619048, 10597.619048), (-2080.000000, 8180.000000), (-3676.934613, 4733.983203), (-7454.651163, 7630.232558), (-7011.904762, 9511.904762), (-4497.619048, 10597.619048)))	(((-4999.999540, 5748.332981), (-4999.999976, 10380.681828), (-4497.619048, 10597.619048), (-2080.000000, 8180.000000), (-3553.658796, 4999.999440), (-4023.912286, 4999.999419), (-4999.999540, 5748.332981)))
00079	 7	 -0.1800	 1.0800	 0.0000	 5.1993	 0.1082	(((-3585.714286, 13515.714286), (1102.061856, 12109.381443), (-65.838509, 8683.540373), (-2080.000000, 8180.000000), (-4497.619048, 10597.619048), (-3585.714286, 13515.714286)))	(((-3585.714286, 13515.714286), (1102.061856, 12109.381443), (-65.838509, 8683.540373), (-2080.000000, 8180.000000), (-4497.619048, 10597.619048), (-3585.714286, 13515.714286)))
00079	 38	 -0.0600	 0.6000	 0.0000	 4.9916	 0.1703	(((-3676.934613, 4733.983203), (-2080.000000, 8180.000000), (-65.838509, 8683.540373), (2185.478807, 6500.444793), (2107.142857, 5064.285714), (28.715120, 3587.508112), (-3476.462939, 4402.665800), (-3651.428571, 4585.584416), (-3676.934613, 4733.983203)))	(((-3553.658397, 5000.000301), (-2080.000000, 8180.000000), (-65.838509, 8683.540373), (2185.478807, 6500.444793), (2107.142857, 5064.285714), (2016.667113, 5000.000317), (-3553.658397, 5000.000301)))
00079	 28	 -0.0600	 1.4800	 0.0000	 4.5894	 0.1265	(((-3585.714286, 13515.714286), (-3738.771186, 13883.050847), (-2071.604376, 17376.162261), (2067.132442, 16847.812880), (2320.631172, 16434.972091), (1236.142662, 12187.392095), (1102.061856, 12109.381443), (-3585.714286, 13515.714286)))	(((-3205.681764, 15000.000114), (1954.255393, 15000.000290), (1236.142662, 12187.392095), (1102.061856, 12109.381443), (-3585.714286, 13515.714286), (-3738.771186, 13883.050847), (-3205.681764, 15000.000114)))
00079	 8	 0.2100	 0.2200	 0.0000	 5.2738	 0.3007	(((2107.142857, 5064.285714), (4231.308411, 3364.953271), (3643.748099, -356.251901), (2738.460706, -1261.539294), (597.183099, -619.154930), (28.715120, 3587.508112), (2107.142857, 5064.285714)))	(((2187.498583, 5000.001134), (2016.668279, 5000.001145), (2107.142857, 5064.285714), (2187.498583, 5000.001134)))
00079	 48	 0.2600	 0.9300	 0.0000	 5.0978	 0.1300	(((1102.061856, 12109.381443), (1236.142662, 12187.392095), (5120.936639, 10832.231405), (5168.504572, 8406.266810), (2185.478807, 6500.444793), (-65.838509, 8683.540373), (1102.061856, 12109.381443)))	(((4999.999728, 10874.418700), (4999.999976, 8298.611096), (2185.478807, 6500.444793), (-65.838509, 8683.540373), (1102.061856, 12109.381443), (1236.142662, 12187.392095), (4999.999728, 10874.418700)))
00079	 30	 0.4100	 1.3600	 0.0000	 4.4682	 0.1628	(((2320.631172, 16434.972091), (6544.930292, 15536.185044), (6740.000000, 12220.000000), (5120.936639, 10832.231405), (1236.142662, 12187.392095), (2320.631172, 16434.972091)))	(((1954.255370, 15000.000198), (5000.000000, 15000.000000), (5000.000002, 10874.418604), (1236.142662, 12187.392095), (1954.255370, 15000.000198)))
00079	 15	 0.4900	 0.5700	 0.0000	 5.5040	 0.1628	(((2185.478807, 6500.444793), (5168.504572, 8406.266810), (7281.970885, 6806.886898), (7103.178879, 4065.409483), (4231.308411, 3364.953271), (2107.142857, 5064.285714), (2185.478807, 6500.444793)))	(((4999.999660, 8298.610894), (5000.000000, 5000.000000), (2187.500635, 4999.999492), (2107.142857, 5064.285714), (2185.478807, 6500.444793), (4999.999660, 8298.610894)))
00080	 13	 -0.7000	 0.4900	 0.0000	 6.1697	 0.0224	(((-9213.157895, 6381.578947), (-7397.450753, 7577.288528), (-3679.458795, 4628.536285), (-3671.073298, 4574.869110), (-7250.000000, 2622.727273), (-9362.287335, 4094.927536), (-9213.157895, 6381.578947)))	(((-5000.000157, 5675.862193), (-4147.826448, 5000.000286), (-5000.000000, 5000.000000), (-5000.000157, 5675.862193)))
00080	 21	 -0.6500	 1.2200	 0.0000	 4.3403	 0.1523	(((-9764.285714, 12264.285714), (-9675.754885, 13415.186501), (-7500.000000, 15070.652174), (-3713.531424, 13835.934160), (-3506.834532, 13348.129496), (-4399.674267, 10491.042345), (-6948.387097, 9448.387097), (-9764.285714, 12264.285714)))	(((-5000.000755, 14255.435029), (-3713.531424, 13835.934160), (-3506.834532, 13348.129496), (-4399.674267, 10491.042345), (-5000.000563, 10245.454315), (-5000.000755, 14255.435029)))
00080	 14	 -0.5000	 1.6800	 0.0000	 4.2324	 0.1811	(((-7500.000000, 19505.454545), (-7429.816514, 19567.981651), (-3039.473684, 19128.947368), (-2091.860465, 17233.720930), (-3713.531424, 13835.934160), (-7500.000000, 15070.652174), (-7500.000000, 19505.454545)))	(((-4999.999573, 14255.434643), (-5000.000000, 15000.000000), (-3157.954727, 14999.999620), (-3713.531424, 13835.934160), (-4999.999573, 14255.434643)))
00080	 45	 -0.4700	 0.7800	 0.0000	 5.5768	 0.1000	(((-4399.674267, 10491.042345), (-2076.435475, 8087.691870), (-3679.458795, 4628.536285), (-7397.450753, 7577.288528), (-6948.387097, 9448.387097), (-4399.674267, 10491.042345)))	(((-5000.000091, 5675.862141), (-4999.999948, 10245.454567), (-4399.674267, 10491.042345), (-2076.435475, 8087.691870), (-3507.317226, 4999.999671), (-4147.825759, 4999.999740), (-5000.000091, 5675.862141)))
00080	 7	 -0.1700	 1.0700	 0.0000	 5.2112	 0.1030	(((-4399.674267, 10491.042345), (-3506.834532, 13348.129496), (1197.998023, 12054.300544), (1227.788416, 11990.306367), (-51.694915, 8551.694915), (-2076.435475, 8087.691870), (-4399.674267, 10491.042345)))	(((-4399.674267, 10491.042345), (-3506.834532, 13348.129496), (1197.998023, 12054.300544), (1227.788416, 11990.306367), (-51.694915, 8551.694915), (-2076.435475, 8087.691870), (-4399.674267, 10491.042345)))
00080	 38	 -0.0600	 0.5900	 0.0000	 4.7403	 0.1703	(((-3679.458795, 4628.536285), (-2076.435475, 8087.691870), (-51.694915, 8551.694915), (2134.210526, 6365.789474), (2018.253968, 4278.571429), (359.495549, 3325.667656), (-3253.963415, 4128.658537), (-3671.073298, 4574.869110), (-3679.458795, 4628.536285)))	(((-3507.316789, 5000.000613), (-2076.435475, 8087.691870), (-51.694915, 8551.694915), (2134.210526, 6365.789474), (2058.333334, 5000.000015), (-3507.316789, 5000.000613)))
00080	 28	 -0.0600	 1.4700	 0.0000	 4.6413	 0.1170	(((-3506.834532, 13348.129496), (-3713.531424, 13835.934160), (-2091.860465, 17233.720930), (2077.047146, 16689.950372), (2352.479692, 16228.195810), (1197.998023, 12054.300544), (-3506.834532, 13348.129496)))	(((-3157.954465, 15000.000168), (2012.765907, 14999.999816), (1197.998023, 12054.300544), (-3506.834532, 13348.129496), (-3713.531424, 13835.934160), (-3157.954465, 15000.000168)))
00080	 48	 0.2600	 0.9100	 0.0000	 5.2347	 0.1204	(((1227.788416, 11990.306367), (5093.458160, 10641.816921), (5185.921268, 8284.007654), (2134.210526, 6365.789474), (-51.694915, 8551.694915), (1227.788416, 11990.306367)))	(((4999.999919, 10674.418633), (4999.999683, 8167.142658), (2134.210526, 6365.789474), (-51.694915, 8551.694915), (1227.788416, 11990.306367), (4999.999919, 10674.418633)))
00080	 30	 0.4100	 1.3400	 0.0000	 4.4430	 0.1530	(((2352.479692, 16228.195810), (6597.597349, 15324.979287), (6782.232143, 12124.642857), (5093.458160, 10641.816921), (1227.788416, 11990.306367), (1197.998023, 12054.300544), (2352.479692, 16228.195810)))	(((2012.766029, 15000.000258), (5000.000000, 15000.000000), (4999.999985, 10674.418610), (1227.788416, 11990.306367), (1197.998023, 12054.300544), (2012.766029, 15000.000258)))
00080	 15	 0.4800	 0.5600	 0.0000	 5.2817	 0.1562	(((2134.210526, 6365.789474), (5185.921268, 8284.007654), (7201.252087, 6704.424040), (7090.732759, 4107.219828), (3871.393035, 3141.417910), (2018.253968, 4278.571429), (2134.210526, 6365.789474)))	(((5000.000477, 8167.143157), (5000.000000, 5000.000000), (2058.333300, 4999.999392), (2134.210526, 6365.789474), (5000.000477, 8167.143157)))
00081	 13	 -0.7000	 0.4900	 0.0000	 6.2008	 0.0316	(((-9218.274688, 6303.121453), (-7271.995333, 7568.203034), (-3715.625000, 4625.000000), (-3712.014134, 4596.113074), (-7150.000000, 2616.666667), (-9362.500000, 4091.666667), (-9218.274688, 6303.121453)))	(((-4999.999871, 5687.930928), (-4168.750069, 5000.000057), (-5000.000000, 5000.000000), (-4999.999871, 5687.930928)))
00081	 21	 -0.6500	 1.2100	 0.0000	 4.4323	 0.1432	(((-9758.892922, 12155.490018), (-9692.908438, 13227.737882), (-7500.000000, 14933.333333), (-3620.967742, 13640.322581), (-3485.714286, 13315.714286), (-4375.295110, 10469.055649), (-6876.996394, 9363.652756), (-9758.892922, 12155.490018)))	(((-5000.000123, 14100.000041), (-3620.967742, 13640.322581), (-3485.714286, 13315.714286), (-4375.295110, 10469.055649), (-5000.000298, 10193.023124), (-5000.000123, 14100.000041)))
00081	 14	 -0.5000	 1.6600	 0.0000	 4.2214	 0.1712	(((-7500.000000, 14933.333333), (-7500.000000, 19262.727273), (-7384.579439, 19363.457944), (-2971.074380, 18922.107438), (-2064.155251, 17143.150685), (-3620.967742, 13640.322581), (-7500.000000, 14933.333333)))	(((-4999.999582, 14099.999861), (-5000.000000, 15000.000000), (-3016.666886, 14999.999506), (-3620.967742, 13640.322581), (-4999.999582, 14099.999861)))
