#framerate (fps):	25.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00317	 20	 0.1500	 1.4100	 0.0000	 4.5719	 0.1031	(((-471.901758, 16398.039658), (3780.542986, 16101.357466), (4648.588040, 14101.079734), (3812.962963, 12050.000000), (-582.000000, 12050.000000), (-1437.000000, 14300.000000), (-471.901758, 16398.039658)))	(((4258.490475, 15000.000209), (4648.588040, 14101.079734), (3812.962963, 12050.000000), (-582.000000, 12050.000000), (-1437.000000, 14300.000000), (-1115.000039, 14999.999916), (4258.490475, 15000.000209)))
00317	 18	 0.3500	 0.3800	 0.0000	 6.2992	 0.0791	(((466.393443, 2953.278689), (3176.530612, 6370.408163), (5900.899594, 5043.151480), (6127.377892, 4218.123393), (4058.481262, 1302.859961), (466.393443, 2953.278689)))	(((4999.999885, 5482.051338), (5000.000000, 5000.000000), (2089.654903, 4999.999660), (3176.530612, 6370.408163), (4999.999885, 5482.051338)))
00317	 13	 0.5400	 0.7700	 0.0000	 5.3105	 0.1414	(((4382.526475, 10431.240545), (8860.820244, 8831.849913), (5900.899594, 5043.151480), (3176.530612, 6370.408163), (2747.222222, 7658.333333), (4382.526475, 10431.240545)))	(((4999.999584, 10210.714434), (4999.999439, 5482.051556), (3176.530612, 6370.408163), (2747.222222, 7658.333333), (4382.526475, 10431.240545), (4999.999584, 10210.714434)))
00317	 14	 0.6800	 1.6400	 0.0000	 3.8387	 0.1521	(((5195.167286, 19637.918216), (9759.038942, 17987.156127), (9977.200529, 14660.191926), (9594.546980, 14210.989933), (4648.588040, 14101.079734), (3780.542986, 16101.357466), (5195.167286, 19637.918216)))	(((4258.490534, 15000.000073), (5000.000000, 15000.000000), (4999.999777, 14108.888884), (4648.588040, 14101.079734), (4258.490534, 15000.000073)))
00317	 22	 0.6900	 1.1900	 0.0000	 4.0863	 0.1275	(((4648.588040, 14101.079734), (9594.546980, 14210.989933), (9505.453020, 9489.010067), (8969.040903, 8859.308886), (8860.820244, 8831.849913), (4382.526475, 10431.240545), (3812.962963, 12050.000000), (4648.588040, 14101.079734)))	(((4999.999706, 14108.888882), (4999.999514, 10210.714459), (4382.526475, 10431.240545), (3812.962963, 12050.000000), (4648.588040, 14101.079734), (4999.999706, 14108.888882)))
00318	 9	 -0.7000	 0.5000	 0.0000	 6.2472	 0.0000	(((-9627.508269, 5762.568908), (-6337.434249, 7601.139684), (-4525.531915, 5672.340426), (-4879.032258, 3904.838710), (-7550.000000, 2726.470588), (-9436.269430, 4168.911917), (-9627.508269, 5762.568908)))	(((-4999.999826, 6177.419170), (-4525.531915, 5672.340426), (-4660.000063, 4999.999686), (-5000.000000, 5000.000000), (-4999.999826, 6177.419170)))
00318	 27	 -0.3700	 0.8100	 0.0000	 5.2778	 0.1000	(((-6185.810163, 10229.290508), (-1444.270323, 9992.213516), (-898.949919, 8499.757674), (-1839.189189, 6478.243243), (-4525.531915, 5672.340426), (-6337.434249, 7601.139684), (-6185.810163, 10229.290508)))	(((-4999.999750, 10169.999987), (-1444.270323, 9992.213516), (-898.949919, 8499.757674), (-1839.189189, 6478.243243), (-4525.531915, 5672.340426), (-5000.000127, 6177.419490), (-4999.999750, 10169.999987)))
00318	 6	 -0.3500	 1.2100	 0.0000	 4.7231	 0.1000	(((-6330.188256, 10440.004482), (-5975.471698, 14200.000000), (-1378.431373, 14200.000000), (-578.649184, 12053.216230), (-1444.270323, 9992.213516), (-6185.810163, 10229.290508), (-6330.188256, 10440.004482)))	(((-5000.000431, 14200.000000), (-1378.431373, 14200.000000), (-578.649184, 12053.216230), (-1444.270323, 9992.213516), (-5000.000515, 10170.000026), (-5000.000431, 14200.000000)))
00318	 35	 -0.3500	 1.6300	 0.0000	 4.4807	 0.1275	(((-6356.533968, 14745.845954), (-5759.413854, 18552.486679), (-1286.174816, 18450.822155), (-432.751092, 16296.943231), (-1378.431373, 14200.000000), (-5975.471698, 14200.000000), (-6356.533968, 14745.845954)))	(((-5000.000222, 14200.000000), (-5000.000000, 15000.000000), (-1017.647034, 15000.000054), (-1378.431373, 14200.000000), (-5000.000222, 14200.000000)))
00318	 29	 -0.2500	 0.4100	 0.0000	 6.2585	 0.1118	(((-4525.531915, 5672.340426), (-1839.189189, 6478.243243), (436.706949, 2950.604230), (436.355476, 2945.332136), (-0.071124, 2476.173542), (-3077.814570, 1743.377483), (-4879.032258, 3904.838710), (-4525.531915, 5672.340426)))	(((-885.483428, 4999.999314), (-4660.000114, 4999.999429), (-4525.531915, 5672.340426), (-1839.189189, 6478.243243), (-885.483428, 4999.999314)))
00318	 16	 0.0600	 0.6100	 0.0000	 6.1870	 0.0791	(((-1839.189189, 6478.243243), (-898.949919, 8499.757674), (2747.222222, 7658.333333), (3202.475248, 6292.574257), (436.706949, 2950.604230), (-1839.189189, 6478.243243)))	(((2132.758208, 4999.999501), (-885.483663, 4999.999677), (-1839.189189, 6478.243243), (-898.949919, 8499.757674), (2747.222222, 7658.333333), (3202.475248, 6292.574257), (2132.758208, 4999.999501)))
00318	 41	 0.1500	 1.0000	 0.0000	 5.1749	 0.1118	(((-1444.270323, 9992.213516), (-578.649184, 12053.216230), (3852.521008, 11942.436975), (4365.740741, 10402.777778), (2747.222222, 7658.333333), (-898.949919, 8499.757674), (-1444.270323, 9992.213516)))	(((-1444.270323, 9992.213516), (-578.649184, 12053.216230), (3852.521008, 11942.436975), (4365.740741, 10402.777778), (2747.222222, 7658.333333), (-898.949919, 8499.757674), (-1444.270323, 9992.213516)))
00318	 20	 0.1600	 1.4000	 0.0000	 4.5708	 0.1275	(((-432.751092, 16296.943231), (3777.341659, 16105.575379), (4707.596276, 14002.391028), (3852.521008, 11942.436975), (-578.649184, 12053.216230), (-1378.431373, 14200.000000), (-432.751092, 16296.943231)))	(((4266.346088, 15000.000149), (4707.596276, 14002.391028), (3852.521008, 11942.436975), (-578.649184, 12053.216230), (-1378.431373, 14200.000000), (-1017.647106, 14999.999896), (4266.346088, 15000.000149)))
00318	 18	 0.3500	 0.3700	 0.0000	 6.2955	 0.0791	(((436.355476, 2945.332136), (436.706949, 2950.604230), (3202.475248, 6292.574257), (5882.478632, 5019.572650), (6116.406250, 4224.218750), (4083.401222, 1223.116090), (436.355476, 2945.332136)))	(((5000.000464, 5438.749780), (5000.000000, 5000.000000), (2132.758854, 5000.000282), (3202.475248, 6292.574257), (5000.000464, 5438.749780)))
00318	 13	 0.5400	 0.7700	 0.0000	 5.3413	 0.1414	(((4365.740741, 10402.777778), (8816.093657, 8774.599881), (5882.478632, 5019.572650), (3202.475248, 6292.574257), (2747.222222, 7658.333333), (4365.740741, 10402.777778)))	(((5000.000313, 10170.731593), (4999.999601, 5438.750190), (3202.475248, 6292.574257), (2747.222222, 7658.333333), (4365.740741, 10402.777778), (5000.000313, 10170.731593)))
00318	 14	 0.6800	 1.6300	 0.0000	 3.8484	 0.1521	(((5215.792390, 19530.458072), (9759.038942, 17887.156127), (9977.200529, 14560.191926), (9594.546980, 14110.989933), (4707.596276, 14002.391028), (3777.341659, 16105.575379), (5215.792390, 19530.458072)))	(((4266.345971, 15000.000414), (5000.000000, 15000.000000), (5000.000474, 14008.888899), (4707.596276, 14002.391028), (4266.345971, 15000.000414)))
00318	 22	 0.6900	 1.1800	 0.0000	 4.1462	 0.1521	(((4707.596276, 14002.391028), (9594.546980, 14110.989933), (9505.453020, 9389.010067), (9028.720345, 8829.367362), (8816.093657, 8774.599881), (4365.740741, 10402.777778), (3852.521008, 11942.436975), (4707.596276, 14002.391028)))	(((5000.000588, 14008.888902), (5000.000542, 10170.731509), (4365.740741, 10402.777778), (3852.521008, 11942.436975), (4707.596276, 14002.391028), (5000.000588, 14008.888902)))
00319	 9	 -0.7000	 0.5000	 0.0000	 6.1788	 0.0000	(((-9627.508269, 5762.568908), (-6346.453901, 7596.099291), (-4510.714286, 5576.785714), (-4899.122807, 3828.947368), (-7550.000000, 2692.857143), (-9426.411543, 4086.762861), (-9627.508269, 5762.568908)))	(((-4999.999333, 6114.999266), (-4510.714286, 5576.785714), (-4638.888796, 5000.000420), (-5000.000000, 5000.000000), (-4999.999333, 6114.999266)))
00319	 27	 -0.3700	 0.8000	 0.0000	 5.2644	 0.1250	(((-6148.130841, 10174.299065), (-1463.849093, 9945.797517), (-923.684211, 8467.451524), (-1847.989276, 6375.603217), (-4510.714286, 5576.785714), (-6346.453901, 7596.099291), (-6148.130841, 10174.299065)))	(((-5000.000246, 10118.292695), (-1463.849093, 9945.797517), (-923.684211, 8467.451524), (-1847.989276, 6375.603217), (-4510.714286, 5576.785714), (-5000.000204, 6115.000224), (-5000.000246, 10118.292695)))
00319	 6	 -0.3500	 1.2100	 0.0000	 4.7074	 0.1000	(((-6251.869159, 10325.700935), (-5953.846154, 14200.000000), (-1378.431373, 14200.000000), (-559.362934, 12001.447876), (-1463.849093, 9945.797517), (-6148.130841, 10174.299065), (-6251.869159, 10325.700935)))	(((-4999.999196, 14200.000000), (-1378.431373, 14200.000000), (-559.362934, 12001.447876), (-1463.849093, 9945.797517), (-4999.999377, 10118.292653), (-4999.999196, 14200.000000)))
00319	 35	 -0.3500	 1.6300	 0.0000	 4.4965	 0.1275	(((-6317.897480, 14698.175500), (-5788.782763, 18553.154154), (-1284.256055, 18450.778547), (-453.841000, 16250.178651), (-1378.431373, 14200.000000), (-5953.846154, 14200.000000), (-6317.897480, 14698.175500)))	(((-5000.000595, 14200.000000), (-5000.000000, 15000.000000), (-1017.647096, 14999.999918), (-1378.431373, 14200.000000), (-5000.000595, 14200.000000)))
00319	 29	 -0.2500	 0.4000	 0.0000	 6.2682	 0.1346	(((-4510.714286, 5576.785714), (-1847.989276, 6375.603217), (456.208426, 2974.168514), (454.341927, 2936.838535), (2.221413, 2438.346686), (-3108.108108, 1679.729730), (-4899.122807, 3828.947368), (-4510.714286, 5576.785714)))	(((-916.128878, 4999.999773), (-4638.888828, 5000.000272), (-4510.714286, 5576.785714), (-1847.989276, 6375.603217), (-916.128878, 4999.999773)))
00319	 16	 0.0600	 0.6100	 0.0000	 6.2743	 0.0750	(((-1847.989276, 6375.603217), (-923.684211, 8467.451524), (2708.328286, 7607.238038), (3148.656430, 6227.543186), (456.208426, 2974.168514), (-1847.989276, 6375.603217)))	(((2132.758654, 5000.000041), (-916.129040, 5000.000011), (-1847.989276, 6375.603217), (-923.684211, 8467.451524), (2708.328286, 7607.238038), (3148.656430, 6227.543186), (2132.758654, 5000.000041)))
00319	 41	 0.1500	 0.9900	 0.0000	 5.1826	 0.0791	(((-1463.849093, 9945.797517), (-559.362934, 12001.447876), (3832.551253, 11894.328018), (4373.167006, 10357.841141), (2708.328286, 7607.238038), (-923.684211, 8467.451524), (-1463.849093, 9945.797517)))	(((-1463.849093, 9945.797517), (-559.362934, 12001.447876), (3832.551253, 11894.328018), (4373.167006, 10357.841141), (2708.328286, 7607.238038), (-923.684211, 8467.451524), (-1463.849093, 9945.797517)))
00319	 20	 0.1600	 1.4000	 0.0000	 4.5690	 0.1031	(((-453.841000, 16250.178651), (3800.913242, 16052.283105), (4707.596276, 14002.391028), (3832.551253, 11894.328018), (-559.362934, 12001.447876), (-1378.431373, 14200.000000), (-453.841000, 16250.178651)))	(((4266.346327, 14999.999608), (4707.596276, 14002.391028), (3832.551253, 11894.328018), (-559.362934, 12001.447876), (-1378.431373, 14200.000000), (-1017.647094, 14999.999921), (4266.346327, 14999.999608)))
00319	 18	 0.3500	 0.3700	 0.0000	 6.3741	 0.1031	(((454.341927, 2936.838535), (456.208426, 2974.168514), (3148.656430, 6227.543186), (5900.785340, 4957.329843), (6116.406250, 4224.218750), (4083.401222, 1223.116090), (454.341927, 2936.838535)))	(((4999.999951, 5373.076946), (5000.000000, 5000.000000), (2132.759018, 5000.000480), (3148.656430, 6227.543186), (4999.999951, 5373.076946)))
00319	 13	 0.5300	 0.7600	 0.0000	 5.4033	 0.1250	(((4373.167006, 10357.841141), (8644.915254, 8730.508475), (5900.785340, 4957.329843), (3148.656430, 6227.543186), (2708.328286, 7607.238038), (4373.167006, 10357.841141)))	(((5000.000460, 10119.047444), (4999.999756, 5373.077036), (3148.656430, 6227.543186), (2708.328286, 7607.238038), (4373.167006, 10357.841141), (5000.000460, 10119.047444)))
00319	 14	 0.6800	 1.6300	 0.0000	 3.8396	 0.1521	(((5219.926199, 19599.815498), (9780.998934, 17853.021685), (9947.655992, 14464.328161), (9641.019723, 14112.022661), (4707.596276, 14002.391028), (3800.913242, 16052.283105), (5219.926199, 19599.815498)))	(((4266.346162, 14999.999981), (5000.000000, 15000.000000), (4999.999889, 14008.888886), (4707.596276, 14002.391028), (4266.346162, 14999.999981)))
00319	 22	 0.6900	 1.1800	 0.0000	 4.0808	 0.1346	(((4707.596276, 14002.391028), (9641.019723, 14112.022661), (9458.980277, 9287.977339), (9068.806510, 8839.692586), (8644.915254, 8730.508475), (4373.167006, 10357.841141), (3832.551253, 11894.328018), (4707.596276, 14002.391028)))	(((5000.000394, 14008.888898), (5000.000107, 10119.047578), (4373.167006, 10357.841141), (3832.551253, 11894.328018), (4707.596276, 14002.391028), (5000.000394, 14008.888898)))
00320	 9	 -0.7000	 0.5000	 0.0000	 6.1831	 0.0000	(((-9625.274725, 5743.956044), (-6391.811847, 7645.993031), (-4510.714286, 5576.785714), (-4899.122807, 3828.947368), (-7521.830986, 2704.929577), (-9436.269430, 4168.911917), (-9625.274725, 5743.956044)))	(((-4999.999652, 6114.999617), (-4510.714286, 5576.785714), (-4638.889013, 4999.999440), (-5000.000000, 5000.000000), (-4999.999652, 6114.999617)))
00320	 27	 -0.3700	 0.8000	 0.0000	 5.2499	 0.1000	(((-6200.802384, 10176.868409), (-1522.040916, 9948.636142), (-948.936170, 8410.302352), (-1847.989276, 6375.603217), (-4510.714286, 5576.785714), (-6391.811847, 7645.993031), (-6200.802384, 10176.868409)))	(((-4999.999549, 10118.292661), (-1522.040916, 9948.636142), (-948.936170, 8410.302352), (-1847.989276, 6375.603217), (-4510.714286, 5576.785714), (-5000.000062, 6115.000068), (-4999.999549, 10118.292661)))
00320	 6	 -0.3500	 1.2100	 0.0000	 4.7812	 0.1250	(((-6256.902985, 10260.261194), (-5957.692308, 14150.000000), (-1359.803922, 14150.000000), (-577.959084, 12051.363858), (-1522.040916, 9948.636142), (-6200.802384, 10176.868409), (-6256.902985, 10260.261194)))	(((-4999.999767, 14150.000000), (-1359.803922, 14150.000000), (-577.959084, 12051.363858), (-1522.040916, 9948.636142), (-4999.999692, 10118.292668), (-4999.999767, 14150.000000)))
00320	 35	 -0.3500	 1.6200	 0.0000	 4.5433	 0.1275	(((-6348.219713, 14698.849327), (-5759.413854, 18452.486679), (-1286.174816, 18350.822155), (-453.844435, 16250.178811), (-1359.803922, 14150.000000), (-5957.692308, 14150.000000), (-6348.219713, 14698.849327)))	(((-5000.000498, 14150.000000), (-5000.000000, 15000.000000), (-993.137289, 14999.999922), (-1359.803922, 14150.000000), (-5000.000498, 14150.000000)))
00320	 29	 -0.2500	 0.4000	 0.0000	 6.2682	 0.1118	(((-4510.714286, 5576.785714), (-1847.989276, 6375.603217), (456.208426, 2974.168514), (454.341927, 2936.838535), (2.221413, 2438.346686), (-3108.108108, 1679.729730), (-4899.122807, 3828.947368), (-4510.714286, 5576.785714)))	(((-916.128878, 4999.999773), (-4638.888828, 5000.000272), (-4510.714286, 5576.785714), (-1847.989276, 6375.603217), (-916.128878, 4999.999773)))
00320	 16	 0.0600	 0.6100	 0.0000	 6.2958	 0.0750	(((-1847.989276, 6375.603217), (-948.936170, 8410.302352), (2696.998800, 7642.737095), (3148.656430, 6227.543186), (456.208426, 2974.168514), (-1847.989276, 6375.603217)))	(((2132.758654, 5000.000041), (-916.129040, 5000.000011), (-1847.989276, 6375.603217), (-948.936170, 8410.302352), (2696.998800, 7642.737095), (3148.656430, 6227.543186), (2132.758654, 5000.000041)))
00320	 41	 0.1400	 0.9900	 0.0000	 5.1879	 0.0901	(((-1522.040916, 9948.636142), (-577.959084, 12051.363858), (3810.522758, 11837.291573), (4295.958312, 10354.016268), (2696.998800, 7642.737095), (-948.936170, 8410.302352), (-1522.040916, 9948.636142)))	(((-1522.040916, 9948.636142), (-577.959084, 12051.363858), (3810.522758, 11837.291573), (4295.958312, 10354.016268), (2696.998800, 7642.737095), (-948.936170, 8410.302352), (-1522.040916, 9948.636142)))
00320	 20	 0.1600	 1.4000	 0.0000	 4.5749	 0.1031	(((-453.844435, 16250.178811), (3797.034672, 16052.463504), (4706.689246, 13902.370872), (3810.522758, 11837.291573), (-577.959084, 12051.363858), (-1359.803922, 14150.000000), (-453.844435, 16250.178811)))	(((4242.307748, 14999.999869), (4706.689246, 13902.370872), (3810.522758, 11837.291573), (-577.959084, 12051.363858), (-1359.803922, 14150.000000), (-993.137262, 14999.999983), (4242.307748, 14999.999869)))
00320	 18	 0.3500	 0.3700	 0.0000	 6.3741	 0.0791	(((454.341927, 2936.838535), (456.208426, 2974.168514), (3148.656430, 6227.543186), (5900.785340, 4957.329843), (6116.406250, 4224.218750), (4083.401222, 1223.116090), (454.341927, 2936.838535)))	(((4999.999951, 5373.076946), (5000.000000, 5000.000000), (2132.759018, 5000.000480), (3148.656430, 6227.543186), (4999.999951, 5373.076946)))
00320	 13	 0.5300	 0.7600	 0.0000	 5.4276	 0.1414	(((4295.958312, 10354.016268), (8603.195164, 8673.143351), (5900.785340, 4957.329843), (3148.656430, 6227.543186), (2696.998800, 7642.737095), (4295.958312, 10354.016268)))	(((5000.000508, 10079.268094), (5000.000418, 5373.076730), (3148.656430, 6227.543186), (2696.998800, 7642.737095), (4295.958312, 10354.016268), (5000.000508, 10079.268094)))
00320	 14	 0.6800	 1.6200	 0.0000	 3.8395	 0.1521	(((5241.458944, 19491.568915), (9760.769231, 17760.769231), (9977.200529, 14460.191926), (9594.546980, 14010.989933), (4706.689246, 13902.370872), (3797.034672, 16052.463504), (5241.458944, 19491.568915)))	(((4242.307895, 14999.999521), (5000.000000, 15000.000000), (5000.000621, 13908.888903), (4706.689246, 13902.370872), (4242.307895, 14999.999521)))
00320	 22	 0.6900	 1.1700	 0.0000	 4.1021	 0.1581	(((4706.689246, 13902.370872), (9594.546980, 14010.989933), (9503.366174, 9178.407225), (9206.412104, 8830.907781), (8603.195164, 8673.143351), (4295.958312, 10354.016268), (3810.522758, 11837.291573), (4706.689246, 13902.370872)))	(((5000.000156, 13908.888892), (5000.000467, 10079.268110), (4295.958312, 10354.016268), (3810.522758, 11837.291573), (4706.689246, 13902.370872), (5000.000156, 13908.888892)))
00321	 9	 -0.7000	 0.5000	 0.0000	 6.1264	 0.0000	(((-9651.032609, 5728.804348), (-6391.811847, 7645.993031), (-4482.224168, 5545.446585), (-4902.127660, 3827.659574), (-7550.000000, 2692.857143), (-9420.535714, 4082.397959), (-9651.032609, 5728.804348)))	(((-5000.000309, 6115.000340), (-4482.224168, 5545.446585), (-4615.555496, 5000.000245), (-5000.000000, 5000.000000), (-5000.000309, 6115.000340)))
00321	 27	 -0.3700	 0.8000	 0.0000	 5.2612	 0.1250	(((-6204.323308, 10130.216165), (-1502.097902, 9895.104895), (-924.523680, 8344.774088), (-1871.076822, 6309.684833), (-4482.224168, 5545.446585), (-6391.811847, 7645.993031), (-6204.323308, 10130.216165)))	(((-4999.999873, 10069.999994), (-1502.097902, 9895.104895), (-924.523680, 8344.774088), (-1871.076822, 6309.684833), (-4482.224168, 5545.446585), (-4999.999789, 6114.999768), (-4999.999873, 10069.999994)))
00321	 6	 -0.3500	 1.2000	 0.0000	 4.7939	 0.1000	(((-6253.441683, 10205.258126), (-5953.846154, 14100.000000), (-1378.431373, 14100.000000), (-597.902098, 12004.895105), (-1502.097902, 9895.104895), (-6204.323308, 10130.216165), (-6253.441683, 10205.258126)))	(((-4999.999196, 14100.000000), (-1378.431373, 14100.000000), (-597.902098, 12004.895105), (-1502.097902, 9895.104895), (-4999.999526, 10069.999976), (-4999.999196, 14100.000000)))
00321	 35	 -0.3500	 1.6200	 0.0000	 4.4965	 0.1275	(((-6317.897480, 14598.175500), (-5788.782763, 18453.154154), (-1284.256055, 18350.778547), (-453.841000, 16150.178651), (-1378.431373, 14100.000000), (-5953.846154, 14100.000000), (-6317.897480, 14598.175500)))	(((-4999.999535, 14100.000000), (-5000.000000, 15000.000000), (-972.549089, 14999.999845), (-1378.431373, 14100.000000), (-4999.999535, 14100.000000)))
